NCAGE,NCAGESD,TOEC,Entity Name,Street (ST1/2),City (CIT),"Post Code, Physical Address (PSC)",Country,ISO (CTR),State/Province (STT),FIPS State (STE),Cage code requested for SAM,Remarks,Date Last Change International,Change Date,Creation Date,Load Date,National,NAC,IDN,BAR,NAI,CPV,UNS,SIC,Voice telephone number (TEL),Telefax number (FAX),Email (EMA),WWW (WWW),Post Office Box Number (POB),"City, Postal Address (PCC)","Post Code, Postal Address (PCS)",Replaced By (RP1-5),NMCRL Reference count
0883Z,A,G,JW MARRIOTT HOTEL SURABAYA,EMBONG MALANG 85-89,SURABAYA,60261,INDONESIA,IDN,JAWA TIMUR,,0,,2019-02-20,2019-02-20 11:11:39,2019-02-20 11:08:46,,1,,,,,,,,+62315458888,+62315508506,Lily.Wijaya@marriotthotels.com,www.marriott.com/subjw,,,,,
0884Z,A,G,YAYASAN SATUNAMA,JL SAMBI SARI 99 SENDANGADI SLEMEN,YOGYAKARTA,55285,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 11:14:44,2019-02-20 11:12:37,,1,,,,,,,,+62274867745,+62274869044,frans@satunama.org,www.satunama.org,,,,,
0885Z,A,G,INPROSULA,JL MAGELANG KM 4.3 TR I/273A,YOGYAKARTA,55242,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 11:26:01,2019-02-20 11:23:33,,1,,,,,,,,+62274562370,+62274562370,inprosula@yahoo.com,,,,,,
0886Z,A,G,YPPL,JL TIMOR RAYA KM12 LASIANA GG.POLSEK,KUPANG,85361,INDONESIA,IDN,NUSA TENGGARA TIMUR,,0,,2019-02-20,2019-02-20 11:30:23,2019-02-20 11:26:30,,1,,,,,,,,+61422449724,+623808551387,irenemarbun@yahoo.com,,,,,,
0887Z,A,G,"SWADHARMA KERRY SATYA,PT",JL.JEND SUDIRMAN KAV.1,JAKARTA,10220,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 11:32:55,2019-02-20 11:30:58,,1,,,,,,,,+6221 29229999,+6221 29229900,sunu.prabowo@shangri-la.com,,,,,,
0888Z,A,G,JAKARTA INTERNATIONAL SCHOOL,J1 TEROGONG RAYA NO 33 CILANDAK,JAKARTA,12430,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 11:34:58,2019-02-20 11:33:29,,1,,,,,,,,+62 21 769 2555,+62 21 765 7852,ar@isedu.or.id,,,,,,
0889Z,A,G,PT. GANESHA AGGIES JAYA,"28TH FLOOR, TALAVERA OFFICE PARK  JL. TB SIMATUPANG KAV. 22-26",JAKARTA,12430,INDONESIA,IDN,DKI JAKARTA,,0,,2022-02-17,2022-02-17 09:52:45,2019-02-20 11:35:23,,1,,,,,,,,+62217668922,+62217668825,smursidi@ptghrsys.com,www.ptghrsys.com,,,,,
0890Z,A,G,CISFORM UIN SUNAN KALIJAGA,JL. MARSDA ADISUCIPTO YOGYAKARTA,YOGYAKARTA,55281,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 11:41:08,2019-02-20 11:37:54,,1,,,,,,,,+62274512474,+62274586117,wildan71@yahoo.com,http://uin-suka.ac.id,,,,,
0891Z,A,E,PT.YUNTEX,JL. KIARACONDONG 18-20,BANDUNG,40272,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 11:43:26,2019-02-20 11:41:32,,1,,,,,,,,+6222 7801863,+6222 7800066,arvin@yuntex.com,http://yuntex.com,,,,,1
0892Z,A,G,MAARIF INSTITUTE,JALAN TEBET BARAT DALAM II NO. 6,JAKARTA,12810,INDONESIA,IDN,JAKARTA,,0,,2019-06-10,2019-06-10 21:38:37,2019-02-20 11:43:54,,1,,,,,,,,+622183794554,+622183795758,maarif@maarifinstitute.org,https://maarifinstitute.org,,,,,
0893Z,A,G,PT INTERNATIONAL DESIGN CONSULTANTS,WISMA SUBUD 32 JL RS FATMAWATI 52 CILANDAK,JAKARTA,12430,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 11:49:02,2019-02-20 11:46:18,,1,,,,,,,,+62217691447,+62217502239,idc2003@cbn.net.id,,,,,,
0894Z,A,G,LPPSI UNIVERSITY OF INDONESIA,"JALAN LINGKAR KAMPUS RAYA,",DEPOK,16424,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 11:52:54,2019-02-20 11:49:32,,1,,,,,,,,,,zorasukabdi@gmail.com,,,,,,
0895Z,A,G,PT ADHI REKA CIPTA,JL PANCORAN VI NO 2B,JAKARTA,12770,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 11:55:01,2019-02-20 11:53:43,,1,,,,,,,,+62811993603,,yos.rizaldy@attglobal.net,,,,,,
0896Z,A,G,HILTON BANDUNG,HOS TJOKROAMINOTO NO 41-43,BANDUNG,40171,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 11:57:17,2019-02-20 11:55:47,,1,,,,,,,,+62 22 86066888,+62 22 86051326,yustati.sakti@hilton.com,,,,,,
0897Z,A,G,PROF. MULJO WIDODO,INSTITUT TEKNOLOGI BANDUNG,BANDUNG,40132,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 11:59:07,2019-02-20 11:57:40,,1,,,,,,,,,,muljo@bdg.centrin.net.id,,,,,,
0898Z,A,G,PT. OPUS MANAGEMENT INDONESIA,JL. KEMANG TIMUR RAYA NO.100F,JAKARTA,12730,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 12:01:28,2019-02-20 11:59:49,,1,,,,,,,,+62 21 7192105,+62 21 7192105,elin@opusmanagement.com,www.opusmanagement.com,,,,,
0899Z,A,G,PT PP PERSERO TBK,JL TB SIMATUPANG NO 57 PLAZA PP,JAKARTA,13760,INDONESIA,IDN,JAKARTA,,0,,2023-10-16,2023-10-16 08:44:18,2019-02-20 12:01:58,,1,,,,,,,,+62218403920,+62218403929,pt.ppdvo2@cbn.net.id,www.ptpp.co.id,,,,,
0900Z,A,G,SAPTABANGUN MANUNGGAL,TAMAN KENDANGSARI 29,SURABAYA,61292,INDONESIA,IDN,EAST JAVA,,0,,2019-02-20,2019-02-20 14:55:04,2019-02-20 14:53:05,,1,,,,,,,,+62318497095,+62318497094,sbm@saptabangunmanunggal.com,www.saptabangunmanunggal.com,,,,,
0901Z,A,G,CIPTA KREASIPRIMA WIRASTA PT,JL. RAYA PEGANGSAAN II KM. 3 NO. 79,JAKARTA,14250,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 14:57:24,2019-02-20 14:55:35,,1,,,,,,,,+62214602749,+62214602871,ciptakreasi_prima@yahoo.co.id,,,,,,
0902Z,A,F,HUMANITARIAN FORUM,JL. WACHID HASYIM 2,JAKARTA,10340,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:01:26,2019-02-20 14:57:47,,1,,,,,,,,+62-81310360759,+62-81310360759,hening_parlan@yahoo.com,www.humanitarianforum.org,,,,,
0903Z,A,G,PT TATAMULIA NUSANTARA INDAH,JL RAWA GELAM V KAV. OR-3B ,JAKARTA,13930,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:03:55,2019-02-20 15:01:50,,1,,,,,,,,+62 21 4606960,+62 21 4606962,tatajkt@cbn.net.id,www.tatamulia.co.id,,,,,
0904Z,P,G,ATMA JAYA CATHOLIC UNIVERSITY,JL.JENDERAL SUDIRMAN 51 JL.PLUIT RAYA 2,JAKARTA,12930,INDONESIA,IDN,JAKARTA,,0,,2023-06-19,2023-06-19 14:08:37,2019-03-26 15:17:55,2018-10-25 21:00:14,1,,,,,,,,+62 21 5727615.+62 21 5703306,62 21 5747912,lppm@atmajaya.ac.id,http://www.atmajaya.ac.id,,,,,
0905Z,A,G,PT.NUSA RAYA CIPTA,GRAHA CIPTA BUILDING,JAKARTA,13350,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:07:02,2019-02-20 15:04:33,,1,,,,,,,,+62 21 8193526,+62 21 8193544,nrc@nusarayacipta.com,www.nusarayacipta.com,,,,,
0906Z,A,E,PT. INDUSTRI KARET DELI,JI. K.L. YOOS SUDARSO KM 8.3,MEDAN,20241,INDONESIA,IDN,SUMATERA UTARA,,0,,2019-02-20,2019-02-20 15:09:35,2019-02-20 15:07:32,,1,,,,,,,,+62-61-6612611,+62-61-6613309,delitire@indosat.net.id,www.delitire.com,,,,,
0907Z,A,G,"SAMTRA TRIDAYA, PT",JL. MAMPANG PRAPATAN RAYA KAV. 10,JAKARTA,12790,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:15:20,2019-02-20 15:13:19,,1,,,,,,,,+62217949973,+62217971845,samtra_tridaya@samtra.co.id,,,,,,
0908Z,A,G,YAYASAN FOKUS NEXUS TIGA/NEXUS3 FOUNDATION,"MANDALAWANGI NO.5.JL TUKAD TEGALWANGI,SESETAN",DENPASAR,80223,INDONESIA,IDN,BALI,,0,,2021-01-28,2021-01-28 13:55:15,2019-02-20 15:16:01,,1,,,,,,,,+62361233520,+62361233520,nexus3@nexus3foundation.org,www.nexus3foundation.org,,,,,
0909Z,A,G,NGUDI RAHARJO (SLB BINA SIWI),"MANUKAN SENDANGSARI, PAJANGAN",BANTUL,55751,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 15:22:22,2019-02-20 15:20:04,,1,,,,,,,,+62 274 6461707,,slamet_binasiwi@yahoo.com,www.binasiwi.blogspot.com,,,,,
0910Z,A,E,AEROWISATA CATERING SERVICE,JL.RAYA NGURAH RAI AIRPORT,DENPASAR,80361,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 15:25:14,2019-02-20 15:22:53,,1,,,,,,,,+62 361 752 573,+62 361 751 709,info@acsdps.aerowisata.com,,,,,,
0911Z,A,G,AGUS SOEHARDJONO-WISMA BAHASA,"JL. AFFANDI, GG. BROMO 15A, MRICAN",YOGYAKARTA,55281,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 15:27:57,2019-02-20 15:25:44,,1,,,,,,,,+62 274 561627,+62 274 520341,info@wisma-bahasa.com,www.wisma-bahasa.com,,,,,
0912Z,A,G,AUSTRALIAN EMBASSY JAKARTA,JL H.R. RASUNA SAID,JAKARTA SELATAN,12940,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:00:05,2019-02-20 15:42:25,,1,,,,,,,,+62 21 2550 5555,+62 21 2550 5467,,www.indonesia.embassy.gov.au,,,,,
0913Z,A,G,BALIHAI RESORT & SPA,JL. WANA SEGARA 33 TUBAN,BALI,80361,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 15:47:06,2019-02-20 15:45:41,,1,,,,,,,,+62 361 753035,+62 361 754702,,,,,,,
0914Z,A,G,GAPURA ANGKASA AIRPORT SERVICES - JAKARTA,HALIM PERDANA KUSUMA INTERNATIONAL,JAKARTA,13610,INDONESIA,IDN,DKI JAKARTA,,0,,2019-02-20,2019-02-20 15:49:25,2019-02-20 15:47:23,,1,,,,,,,,+62 21 808 99 333,+62 21 800 7640,marketing@gapura.co.id,www.gapura.co.id,,,,,
0915Z,A,E,GAPURA ANGKASA AIRPORT SERVICES - YOGYAKARTA,JL. SOLO KM. 9 MAGUWOHARJO,YOGYAKARTA,55282,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 15:52:42,2019-02-20 15:49:56,,1,,,,,,,,+62 274 488 181,+62 274 488 144,marketing@gapura.co.id,www.gapura.co.id,,,,,
0916Z,A,E,GRAN MELIA JAKARTA,HR RASUNA SAID KAV,JAKARTA,12950,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:54:29,2019-02-20 15:53:20,,1,,,,,,,,+62215268080,+62215268181,,,,,,,
0917Z,A,G,HOTEL AMBHARA,JL ISKANDARSYAH RAYA NO 1,JAKARTA,12160,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:58:52,2019-02-20 15:54:52,,1,,,,,,,,+62212700800,+62212700702,,,,,,,
0918Z,A,G,HOTEL MENARA PENINSULA,JL LET JEND S.PARMAN,JAKARTA,11410,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 15:58:00,2019-02-20 15:56:34,,1,,,,,,,,+62215359838,+62215359838,,,,,,,
0919Z,A,G,HOTEL PADMA BALI,JI PADMA NO 1 LEGIAN,KUTA,80361,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:07:44,2019-02-20 16:00:28,,1,,,,,,,,+62 361 752111,+62 361 752140,padma@indo.com,www.indo.com/hotels/balipadma,,,,,
0920Z,A,G,JAS AIRPORT SERVICES,BALI INTERNATIONAL AIRPORT,DENPASAR,80362,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:10:26,2019-02-20 16:08:53,,1,,,,,,,,+62361755543,,,,,,,,
0921Z,A,G,KUTA PARADISO HOTEL,JL KARTIKA PLAZA,KUTA,80361,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:15:01,2019-02-20 16:10:56,,1,,,,,,,,,,,,,,,,
0922Z,A,G,MELIA PUROSANI HOTEL,JALAN SURYOTOMO NO 31,YOGYAKARTA,55122,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 16:17:36,2019-02-20 16:15:51,,1,,,,,,,,+62274589521,+62274588070,,,,,,,
0923Z,A,E,OASIS RESTAURANT,47 JALAN RADEN SALEH RAYA ,JAKARTA,10330,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:19:33,2019-02-20 16:18:02,,1,,,,,,,,+62213150646,+6221337131,,,,,,,
0924Z,A,E,PT PERTAMINA (PERSERO),JALAN MEDAN MERDEKA TIMUR 1A,JAKARTA,10110,INDONESIA,IDN,DKI JAKARTA,,0,,2019-03-26,2019-03-26 15:27:11,2019-03-26 15:28:10,2018-10-25 21:00:30,1,,,,,,,,+62 21 3815111,+62 21 3633585,pcc@pertamina.com,http://www.pertamina.com,,,,,
0925Z,A,E,PRIMKOPAL JUANDA,JL. SEMERU NO. 11 JUANDA,SURABAYA,60251,INDONESIA,IDN,JAWA TIMUR,,0,,2019-02-20,2019-02-20 16:22:40,2019-02-20 16:19:59,,1,,,,,,,,,,,,,,,,
0926Z,A,G,PT ANGKASA CITRA SARANA CATERING SERVICE,SOEKARNA-HATTA INTERNATIONAL AIRPORT,JAKARTA,19100,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:24:46,2019-02-20 16:23:10,,1,,,,,,,,+62 21 550 1750,+62 21 550 1751,,www.acs.aerowisata.com,,,,,
0927Z,A,G,PT CITRA GRAHA NUGRATAMA HOTEL,JALAN GATOT SUBROTO,BANDUNG,40262,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 16:27:29,2019-02-20 16:25:56,,1,,,,,,,,+62227310799,+62227310988,,,,,,,
0928Z,A,G,PT JASA ANGKASA SEMESTA,"WISMA SOEWARNA, 1ST FL, SOEWARNA",JAKARTA,19110,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:29:35,2019-02-20 16:27:54,,1,,,,,,,,+6221 559 12988,+6221 559 13003,corporate.secretary@ptjas.co.id,www.ptjas.co.id,,,,,
0929Z,A,G,RADISSON BALI HOTEL,JL. HANGTUAH NO 46,SANUR,80227,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:32:41,2019-02-20 16:30:25,,1,,,,,,,,,,,,,,,,
0930Z,A,G,RADISSON YOGYA PLAZA HOTEL,JI GEJAYAN,YOGYAKARTA,55281,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 16:34:28,2019-02-20 16:33:13,,1,,,,,,,,+62274584222,+62274552840,,,,,,,
0931Z,A,E,REALIA TRAINING CENTRE,JL PANDEGA MARTA V6,YOGYAKARTA,55281,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 16:37:00,2019-02-20 16:35:05,,1,,,,,,,,+62274583229,,,,,,,,
0932Z,A,G,SAREN INDAH HOTEL,"DESA NYUH KUNING, UBUD",BALI,80571,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:40:29,2019-02-20 16:37:27,,1,,,,,,,,+62361971471,,,,,,,,
0933Z,A,G,SHANGRI-LA,KOTA BNI JI JEND SUDIRMAN KAV 1,JAKARTA,10220,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:42:31,2019-02-20 16:41:20,,1,,,,,,,,+62615707440,+62215703530,,,,,,,
0934Z,A,G,SHANGRI-LA HOTEL,JL.MAY JEND SUNGKONO NO 120,SURABAYA,60256,INDONESIA,IDN,JAWA TIMUR,,0,,2019-02-20,2019-02-20 16:45:16,2019-02-20 16:42:59,,1,,,,,,,,+62315661550,+62315661570,,,,,,,
0935Z,A,E,THE REGENT JAKARTA,JALAN H.R. RASUNA SAID,JAKARTA,12920,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:47:09,2019-02-20 16:45:59,,1,,,,,,,,+62212523456,+62212524480,,,,,,,
0936Z,A,G,VILA SHANTI BEACH HOTEL,JALAN DANAU TAMBLINGAN NO 47,BALI,80228,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 16:50:12,2019-02-20 16:47:35,,1,,,,,,,,+62361288060,,,,,,,,
0937Z,A,G,HYATT REGENCY YOGYA,JI PALAGAN TENTARA PELAJAR,YOGYAKARTA,55581,INDONESIA,IDN,,,0,,2019-03-26,2019-03-26 15:18:29,2019-03-26 15:19:27,2018-10-25 21:00:33,1,,,,,,,,62274869123,62274869588,,,,,,,
0938Z,A,G,MARINTAN LUMBAN TOBING,22 JL. SUBUR RAYA,JAKARTA,12960,INDONESIA,IDN,JAKARTA,,0,,2019-03-26,2019-03-26 15:14:22,2019-03-26 15:15:21,2018-10-25 21:01:25,1,,3174026911690001,,,,,,+62-811941200,,marintan.tobing@yahoo.com,,,,,,
0939Z,A,G,EIJKMAN OXFORD CLINICAL RESEARCH UNIT,JL. DIPONEGORO NO.69,JAKARTA,10430,INDONESIA,IDN,JAKARTA,,0,,2019-03-26,2019-03-26 15:13:15,2019-03-26 15:14:02,2018-10-25 21:01:28,1,,,,,,,,+62 21 3910414,+62 21 31905016,fwulandari@eocru.org,,,,,,
0940Z,A,E,PT CAHAYA CIPTA CEMERLANG,JALAN GUNTUR 54 A/B,JAKARTA,12980,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 16:52:23,2019-02-20 16:50:58,,1,,,,,,,,+62811807029,+62218294493,rick_s9797@yahoo.com,,,,,,
0941Z,A,F,PT TRIAS TANJUNG REJEKI,"32 JL. SINDANG SUNTER II, RAWA BADAK U",JAKARTA,14230,INDONESIA,IDN,JAKARTA,,0,,2019-03-26,2019-03-26 15:31:16,2019-03-26 15:32:04,2018-10-25 21:01:33,1,,,,,,,,62214359076,62214359077,triascom@indosat.net.id,http://www.triaslogistics.co.id,,,,,
0942Z,A,G,PT DWI AGUNG SENTOSA PRATAMA,RUKO REGIA BOULEVARD GB/RB2-52,TANGERANG,15226,INDONESIA,IDN,BANTEN,,0,,2019-02-20,2019-02-20 16:55:59,2019-02-20 16:54:00,,1,,,,,,,,+62217328699,+62217328599,agus_triharjono@dwiagung.com,www.dwiagung.com,,,,,
0943Z,A,G,PT DUTATRISNA ADIYASA,JL CEMPAKA 20 TOMANG,JAKARTA BARAT,11420,INDONESIA,IDN,DKI JAKARTA,,0,,2019-02-20,2019-02-20 16:58:07,2019-02-20 16:56:23,,1,,,,,,,,+62215667657,+62215667748,dutrisna@cbn.net.id,,,,,,
0944Z,A,G,YAYASAN ALAM INDONESIA LESTARI,JL. TIRTA NADI 21,DENPASAR,80227,INDONESIA,IDN,BALI,,0,,2019-02-20,2019-02-20 17:05:19,2019-02-20 17:03:40,,1,,,,,,,,+62 361 8427168,+62 361 286806,gayatri@lini.or.id,www.lini.or.id,,,,,
0945Z,A,E,"JHS PRECAST CONCRETE INDONESIA, PT",JALAN RAYA CAKUNG CILINCING KAV. 48-50,JAKARTA,13910,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 17:07:48,2019-02-20 17:06:14,,1,,,,,,,,+62 21 70802522,+62 21 32052777,yos_rizaldy@yahoo.com,http://jhs-system.com,,,,,
0946Z,A,G,PT. AULIA DANARDANA,JL KH NOER ALI,BEKASI,17148,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 17:15:12,2019-02-20 17:12:30,,1,,,,,,,,+62 21 70802522,+62 21 32052777,yosrizaldy@gmail.com,,,,,,
0947Z,A,G,PT TRIMATRA LIGUNA,PROBOLINGGO NO 5 MENTENG,JAKARTA,10350,INDONESIA,IDN,DKI JAKARTA,,0,,2019-02-20,2019-02-20 17:17:47,2019-02-20 17:15:36,,1,,,,,,,,+62 21 3157237,+62 21 3156008,trimatraliguna@cbn.net.id,,,,,,
0948Z,A,G,YAYASAN PENDIDIKAN INTERNASIONAL INDONESIA,"MENARA IMPERIUM, 28TH FLOOR, SUITE C  JL.HR RASUNA SAID",JAKARTA,12980,INDONESIA,IDN,,,0,,2024-04-03,2024-04-03 08:40:15,2019-02-20 17:19:26,,1,,,,,,,,+62218317330,,info@iief.or.id,www.iief.or.id,,,,,
0949Z,A,G,PT. KANTAR INDONESIA INTERNATIONAL,"7TH FLOOR, MENARA STANDARD CHARTERED 164 JL. PROF. DR. SATRIO",JAKARTA,12930,INDONESIA,IDN,DKI JAKARTA,,0,,2020-08-04,2020-08-04 14:12:27,2019-02-20 17:29:38,,1,,,,,,,,+622129393770,+62212526023,Yanti.Zen@kantar.com,www.kantar.com,,,,,
0950Z,A,G,PATTIRO,"JL. MAWAR 35, PASAR MINGGU",JAKARTA,12520,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 17:33:12,2019-02-20 17:31:44,,1,,,,,,,,+62217801314,+62217823800,info@pattiro.org,,,,,,
0951Z,A,F,KEMITRAAN BAGI PEMBARUAN TATA PEMERINTAHAN,JL. TAMAN MARGASATWA NO 26C RAGUNAN,JAKARTA SELATAN,12550,INDONESIA,IDN,DKI JAKARTA,,0,,2020-06-24,2020-06-24 12:05:23,2019-03-26 15:12:14,2018-10-25 21:02:01,1,,,,,,,,+622122780580,+62217812325,hindijani.novita@kemitraan.or.id,www.kemitraan.or.id,,,,,
0952Z,A,G,UNIVERSITAS NEGERI MALANG,JL. SEMARANG NO. 5,MALANG,65145,INDONESIA,IDN,EAST JAVA,,0,,2022-03-22,2022-03-22 14:54:07,2019-02-20 17:33:38,,1,,,,,,,,+62341551312,+62341551921,gatutus@yahoo.com,https://um.ac.id,,,,,
0953Z,A,G,CENTER FOR TOURISM STUDIES UNIVERSITAS GADJAH MADA,KOMPLEK BULAKSUMUR BLOK J-3,YOGYAKARTA,55281,INDONESIA,IDN,D.I. YOGYAKARTA,,0,,2019-02-20,2019-02-20 20:05:19,2019-02-20 20:01:54,,1,,,,,,,,+62274564138,+62274564138,puspar@ugm.ac.id,www.puspar.ugm.ac.id,,,,,
0954Z,A,G,PT WIJAYA KARYA (PERSERO) TBK.,JL. DI. PANJAITAN KAV. 9,JAKARTA,13340,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 20:08:36,2019-02-20 20:06:51,,1,,,,,,,,+628129593999,+62218191235,adwijaya@wika.co.id,www.wika.co.id,,,,,
0955Z,A,E,PT. DEIN PRIMA GENERATOR,JL RAYA BEKASI KM 28,BEKASI,17132,INDONESIA,IDN,JAWA BARAT,,0,,2019-02-20,2019-02-20 20:10:58,2019-02-20 20:08:55,,1,,,,,,,,+6221 885 4410,+6221 884 9387,dein@cbn.net.id,www.denyoindonesia.com,,,,,
0956Z,A,F,CV. SUMA TIRTA KENCANA,JL. MARTADINATA NO. 97,MANADO,95125,INDONESIA,IDN,NORTH SULAWESI,,0,,2019-02-20,2019-02-20 20:13:21,2019-02-20 20:11:20,,1,,,,,,,,+62 431 864851,+62 431 866977,sumatirtakencana@yahoo.com,www.sumatirtakencana.com,,,,,
0957Z,A,G,YAYASAN PENYELAMATAN ORANGUTAN BORNEO,JL. KUMBANG NO. 31,BOGOR,16128,INDONESIA,IDN,WEST JAVA,,0,,2021-03-22,2021-03-22 12:47:46,2019-02-20 20:13:52,,1,,,,,,,,+622518314468,+622518321847,yayasanbos@orangutan.or.id,www.orangutan.or.id,,,,,
0958Z,A,F,CENTER FOR BIOETHICS AND MEDICAL HUMANITIES,"FACULTY OF MEDICINE, GADJAH MADA UNIV",YOGYAKARTA,55821,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 20:18:49,2019-02-20 20:16:29,,1,,,,,,,,+62274547489,+62274547489,raniabi2003@yahoo.com,www.fk.ugm.ac.id,,,,,
0959Z,A,G,SAJOGYO INSTITUTE,JALAN MALABAR NUMBER 22,BOGOR,16151,INDONESIA,IDN,WEST JAVA,,0,,2019-02-20,2019-02-20 20:21:59,2019-02-20 20:19:59,,1,,,,,,,,+62518374048,+62518374048,eksekutif.sains@gmail.com,,,,,,
0960Z,A,G,INTERNATIONAL CENTER FOR ISLAM AND PLURALISM,JL JUANDA NO 5A REMPOA CIPUTAT,TANGERANG SELATAN,15412,INDONESIA,IDN,BANTEN,,0,,2019-02-20,2019-02-20 20:24:59,2019-02-20 20:22:39,,1,,,,,,,,+62 21 74706239,+62 21 7409888,INFO@ICIPGLOBAL.ORG,,,,,,
0961Z,A,G,YAYASAN JAWA POS INSTITUTE OF PRO OTONOMI,JL A YANI 88,SURABAYA,60234,INDONESIA,IDN,JAWA TIMUR,,0,,2019-02-20,2019-02-20 20:27:19,2019-02-20 20:25:39,,1,,,,,,,,+62-31-8202038,+62-31-8202081,otonomi@jpip.or.id,www.jpip.or.id,,,,,
0962Z,A,G,PT. FIGMA RAJAWALI PERKASA,"JL.WR.SUPRATMAN NO.8C,KELURAHAN  RENGAS,KECAMATAN CIPUTAT TIMUR",TANGERANG SELATAN,15412,INDONESIA,IDN,BANTEN,,1,,2024-05-03,2024-05-03 13:11:36,2019-02-20 20:27:39,,1,,,,,,,,+622174787109,,figmarp@gmail.com,,,,,,
0963Z,A,H,MINISTRY OF HEALTH,JL. PERCETAKAN NEGARA NO. 29,JAKARTA PUSAT,10560,INDONESIA,IDN,JAKARTA,,0,,2019-02-20,2019-02-20 20:33:32,2019-02-20 20:29:23,,1,,,,,,,,+62 21 4261088,+62 21 4243933,krisnanur@yahoo.com,www.litbang.depkes.go.id,,,,,
0964Z,A,G,"CHEMISTRY DEPARTMENT, UNIVERSITY OF SAM RATULANGI",JL. KAMPUS UNSRAT,MANADO,95115,INDONESIA,IDN,SULAWESI UTARA,,0,,2019-02-20,2019-02-20 20:35:54,2019-02-20 20:34:25,,1,,,,,,,,,,kimia_unsrat@yahoo.com,,,,,,
0965Z,A,G,JARINGAN KESEJAHTERAAN KESEHATAN MASYARAKAT ,3RD FLOOR JL. WILLIEM ISKANDAR NO.107B,MEDAN,20222,INDONESIA,IDN,NORTH SUMATRA,,0,,2021-03-01,2021-03-01 08:49:18,2019-02-20 20:36:20,,1,,,,,,,,+62614576350,,dr_delyuzar@yahoo.com,www.jkm.or.id,,,,,
0966Z,A,G,YAYASAN HIJAU GPL,JALAN PROF DR AMRI YAHYA NO 1,YOGYAKARTA,55283,INDONESIA,IDN,YOGYAKARTA,,0,,2019-02-20,2019-02-20 20:39:29,2019-02-20 20:37:49,,1,,,,,,,,+62-0274-8573745,+62-0274-886320,hijaugpl@yahoo.com,www.hijau.or.id,,,,,
